position,GSR_Reading,Time_Stamp
894,502.0,8_30_2_16027
895,501.0,8_30_2_16044
896,502.0,8_30_2_16061
897,502.0,8_30_2_16077
898,502.0,8_30_2_16093
899,502.0,8_30_2_16110
900,502.0,8_30_2_16130
901,502.0,8_30_2_16144
902,501.0,8_30_2_16161
903,502.0,8_30_2_16177
904,501.0,8_30_2_16193
905,502.0,8_30_2_16217
906,502.0,8_30_2_16234
907,502.0,8_30_2_16250
908,502.0,8_30_2_16267
909,502.0,8_30_2_16284
910,501.0,8_30_2_16300
911,501.0,8_30_2_16318
912,502.0,8_30_2_16334
913,502.0,8_30_2_16351
914,502.0,8_30_2_16368
915,502.0,8_30_2_16384
916,502.0,8_30_2_16401
917,502.0,8_30_2_16417
918,501.0,8_30_2_16434
919,501.0,8_30_2_16450
920,502.0,8_30_2_16468
921,503.0,8_30_2_16484
922,503.0,8_30_2_16501
923,502.0,8_30_2_16518
924,503.0,8_30_2_16533
925,501.0,8_30_2_16550
926,501.0,8_30_2_16567
