X-Position,Current_Reading,Time_Stamp
2681,504.0,22_42_57_110012
2682,504.0,22_42_57_110044
2683,504.0,22_42_58_110079
2684,504.0,22_42_58_110129
2685,503.0,22_42_58_110163
2686,503.0,22_42_58_110213
2687,512.0,22_42_58_110245
2688,514.0,22_42_58_110295
2689,504.0,22_42_58_110329
2690,504.0,22_42_58_110361
2691,503.0,22_42_58_110417
2692,504.0,22_42_58_110450
2693,502.0,22_42_58_110501
2694,502.0,22_42_58_110534
2695,510.0,22_42_58_110583
2696,509.0,22_42_58_110616
2697,501.0,22_42_58_110649
2698,501.0,22_42_58_110700
2699,508.0,22_42_58_110733
2700,501.0,22_42_58_110783
2701,501.0,22_42_58_110815
2702,506.0,22_42_58_110851
2703,502.0,22_42_58_110900
2704,502.0,22_42_58_110933
2705,511.0,22_42_58_110983
2706,508.0,22_42_58_111015
2707,502.0,22_42_59_111066
2708,503.0,22_42_59_111099
2709,507.0,22_42_59_111132
2710,502.0,22_42_59_111180
2711,506.0,22_42_59_111213
2712,512.0,22_42_59_111263
2713,511.0,22_42_59_111296
2714,504.0,22_42_59_111347
2715,507.0,22_42_59_111380
2716,513.0,22_42_59_111414
2717,505.0,22_42_59_111463
2718,511.0,22_42_59_111497
2719,504.0,22_42_59_111547
2720,506.0,22_42_59_111595
2721,504.0,22_42_59_111613
2722,506.0,22_42_59_111663
2723,504.0,22_42_59_111697
2724,503.0,22_42_59_111746
2725,503.0,22_42_59_111777
2726,503.0,22_42_59_111828
2727,502.0,22_42_59_111861
2728,502.0,22_42_59_111910
2729,509.0,22_42_59_111943
2730,505.0,22_42_59_111994
2731,501.0,22_42_59_112027
2732,501.0,22_42_59_112060
2733,501.0,22_43_0_112110
2734,501.0,22_43_0_112143
2735,500.0,22_43_0_112192
2736,506.0,22_43_0_112241
2737,502.0,22_43_0_112280
2738,502.0,22_43_0_112313
2739,507.0,22_43_0_112346
2740,502.0,22_43_0_112394
2741,502.0,22_43_0_112431
2742,506.0,22_43_0_112464
2743,512.0,22_43_0_112532
2744,503.0,22_43_0_112549
2745,509.0,22_43_0_112600
2746,506.0,22_43_0_112636
2747,510.0,22_43_0_112670
2748,504.0,22_43_0_112721
2749,503.0,22_43_0_112769
2750,504.0,22_43_0_112787
2751,504.0,22_43_0_112838
2752,503.0,22_43_0_112875
2753,504.0,22_43_0_112908
2754,503.0,22_43_0_112959
2755,503.0,22_43_0_113007
2756,503.0,22_43_0_113044
